month,day,sched_dep_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance
12,26,710,1025,AA,2279,N3JJAA,LGA,MIA,182,1096
12,26,710,1007,B6,683,N763JB,JFK,MCO,158,944
12,26,650,1013,UA,1665,N21723,EWR,LAX,336,2454
12,26,715,900,WN,365,N757LV,LGA,STL,139,888
12,26,715,918,DL,831,N336NW,LGA,DTW,86,502
12,26,700,911,EV,3843,N13956,EWR,GRR,95,605
12,26,705,1015,AS,15,N440AS,EWR,SEA,321,2402
12,26,705,927,UA,1162,N75854,EWR,DEN,231,1605
12,26,700,850,AA,305,N4YRAA,LGA,ORD,124,733
12,26,720,1045,AA,1345,N319AA,JFK,MIA,164,1089
12,26,704,840,UA,1262,N30401,EWR,ORD,115,719
12,26,720,1025,UA,385,N561UA,LGA,IAH,218,1416
12,26,730,1220,B6,1289,N595JB,EWR,SJU,204,1608
12,26,625,843,EV,5493,N719EV,LGA,CVG,105,585
12,26,729,1020,B6,461,N703JB,LGA,PBI,159,1035
12,26,725,900,WN,4293,N370SW,EWR,BNA,128,748
12,26,730,1110,VX,11,N836VA,JFK,SFO,345,2586
12,26,730,1050,AA,33,N335AA,JFK,LAX,325,2475
12,26,730,1035,WN,915,N414WN,LGA,HOU,228,1428
12,26,730,1105,VX,183,N840VA,EWR,SFO,338,2565
12,26,700,850,WN,4418,N603SW,EWR,STL,138,872
12,26,730,1024,UA,1592,N57863,EWR,MCO,152,937
12,26,735,1008,B6,677,N206JB,JFK,JAX,140,828
12,26,729,1029,UA,1143,N37277,EWR,PBI,155,1023
12,26,740,959,9E,2916,N934XJ,JFK,DTW,91,509
12,26,740,925,AA,307,N3CKAA,LGA,ORD,120,733
12,26,737,921,B6,885,N274JB,JFK,RDU,87,427
12,26,605,831,EV,4393,N18556,EWR,IND,112,645
12,26,740,1058,DL,440,N706TW,JFK,SEA,331,2422
12,26,745,1043,B6,1717,N603JB,LGA,TPA,168,1010
12,26,742,924,EV,4125,N16951,EWR,GSO,80,445
12,26,740,932,9E,2935,N905XJ,JFK,PIT,72,340
12,26,745,1100,AA,1111,N3GUAA,LGA,DFW,218,1389
12,26,745,1019,DL,2457,N332NB,LGA,MSY,177,1183
12,26,745,1040,MQ,3066,N503MQ,JFK,TPA,165,1005
12,26,739,1238,UA,1216,N36444,EWR,SJU,204,1608
12,26,730,1040,AA,1381,N564AA,EWR,DFW,202,1372
12,26,747,1048,UA,345,N676UA,EWR,IAH,209,1400
12,26,745,1015,DL,807,N933AT,EWR,ATL,125,746
12,26,750,1115,UA,327,N448UA,EWR,PDX,338,2434
12,26,754,1118,UA,1455,N66803,EWR,LAX,336,2454
12,26,635,1017,UA,1043,N37263,EWR,PHX,296,2133
12,26,755,920,WN,759,N461WN,EWR,MDW,115,711
12,26,800,1151,UA,397,N590UA,JFK,SFO,333,2586
12,26,759,1039,DL,2047,N908DE,LGA,ATL,136,762
12,26,800,945,MQ,2809,N544MQ,LGA,STL,142,888
12,26,800,910,AA,84,N3GEAA,JFK,BOS,39,187
12,26,749,1103,UA,623,N553UA,EWR,SAN,333,2425
12,26,800,1111,B6,1511,N516JB,EWR,RSW,174,1068
12,26,800,1117,DL,2442,N934DL,JFK,FLL,169,1069
12,26,754,911,B6,1307,N279JB,JFK,IAD,51,228
12,26,805,1134,DL,2480,N970DL,LGA,RSW,179,1080
12,26,800,1101,DL,463,N3731T,JFK,MCO,150,944
12,26,759,1054,DL,2263,N367NW,LGA,MCO,156,950
12,26,755,1000,B6,1273,N358JB,JFK,CHS,112,636
12,26,805,1113,DL,834,N921DL,LGA,TPA,166,1010
12,26,800,1135,AA,59,N393AA,JFK,SFO,335,2586
12,26,802,1024,EV,4407,N11189,EWR,OMA,176,1134
12,26,802,925,EV,4585,N17560,EWR,PWM,50,284
12,26,805,1000,9E,2932,N601LR,JFK,RDU,74,427
12,26,810,1045,DL,433,N973DL,JFK,ATL,118,760
12,26,805,1111,DL,2017,N309DE,JFK,TPA,156,1005
12,26,810,955,EV,5463,N750EV,LGA,BNA,126,764
12,26,746,1050,B6,163,N507JB,JFK,SRQ,169,1041
12,26,815,1123,B6,281,N203JB,JFK,HOU,234,1428
12,26,809,1114,B6,901,N625JB,JFK,FLL,166,1069
12,26,810,1044,DL,665,N315US,LGA,DEN,240,1620
12,26,756,959,US,1733,N566UW,LGA,CLT,95,544
12,26,810,1113,DL,2506,N385DN,JFK,SAN,329,2446
12,26,815,1021,DL,2119,N326NB,LGA,MSP,150,1020
12,26,808,1030,EV,3845,N13903,EWR,SDF,117,642
12,26,751,1137,UA,497,N808UA,EWR,SFO,339,2565
12,26,800,1143,DL,2165,N3749D,JFK,PHX,302,2153
12,26,805,1119,DL,2395,N916DL,LGA,PBI,158,1035
12,26,812,1111,DL,2596,N648DL,JFK,LAS,311,2248
12,26,825,1005,MQ,3272,N813MQ,LGA,CLE,79,419
12,26,820,1116,B6,1783,N632JB,JFK,MCO,149,944
12,26,820,940,MQ,3370,N839MQ,JFK,DCA,49,213
12,26,820,1345,DL,454,N624AG,JFK,STT,197,1623
12,26,825,1026,US,409,N660AW,EWR,CLT,100,529
12,26,822,951,EV,4409,N11539,EWR,RIC,61,277
12,26,817,931,EV,4234,N14180,EWR,BWI,47,169
12,26,822,1036,EV,4380,N11194,EWR,MSP,150,1008
12,26,805,945,MQ,3531,N832MQ,LGA,RDU,83,431
12,26,805,1304,AA,1357,N5CPAA,JFK,SJU,198,1598
12,26,825,1010,MQ,3363,N844MQ,JFK,RDU,79,427
12,26,830,1106,F9,509,N221FR,LGA,DEN,237,1620
12,26,827,1028,EV,4691,N17984,EWR,DAY,96,533
12,26,827,1031,US,1831,N563UW,JFK,CLT,97,541
12,26,830,1005,MQ,3433,N506MQ,LGA,BNA,120,764
12,26,815,1040,9E,2921,N925XJ,JFK,MSP,153,1029
12,26,810,1047,9E,3741,N932XJ,LGA,MCI,180,1107
12,26,830,1154,UA,443,N596UA,JFK,LAX,336,2475
12,26,836,953,B6,2280,N184JB,EWR,BOS,43,200
12,26,829,1151,UA,291,N847UA,EWR,SNA,338,2434
12,26,829,1028,B6,219,N324JB,JFK,CLT,99,541
12,26,830,1038,DL,1157,N334NW,EWR,MSP,149,1008
12,26,829,1154,UA,1151,N45440,EWR,SEA,331,2402
12,26,800,1109,DL,2190,N3740C,JFK,MIA,173,1089
12,26,830,1049,EV,4945,N748EV,LGA,CLT,97,544
12,26,835,1106,9E,3638,N296PQ,LGA,IND,111,660
12,26,730,1040,AA,29,N3FRAA,LGA,PBI,169,1035
12,26,835,1040,MQ,3407,N845MQ,LGA,CMH,93,479
12,26,835,1148,UA,305,N421UA,LGA,IAH,217,1416
12,26,840,1115,MQ,3419,N520MQ,LGA,ATL,126,762
12,26,835,1148,UA,590,N851UA,EWR,PBI,166,1023
12,26,750,1255,AA,936,N5EXAA,JFK,STT,206,1623
12,26,830,958,9E,2912,N272PQ,JFK,DCA,46,213
12,26,850,1035,AA,313,N434AA,LGA,ORD,123,733
12,26,844,1201,UA,446,N585UA,EWR,MIA,169,1085
12,26,850,1228,B6,15,N827JB,JFK,SFO,341,2586
12,26,826,1058,EV,4419,N17146,EWR,XNA,187,1131
12,26,800,1032,UA,561,N513UA,LGA,DEN,233,1620
12,26,900,1157,B6,27,N504JB,EWR,MCO,149,937
12,26,842,1141,B6,1025,N775JB,JFK,TPA,157,1005
12,26,900,1023,US,2173,N957UW,LGA,DCA,51,214
12,26,800,1115,AA,2267,N3ERAA,LGA,MIA,168,1096
12,26,859,1104,MQ,3565,N512MQ,LGA,CLT,98,544
12,26,859,1116,EV,4144,N14977,EWR,CHS,123,628
12,26,715,940,MQ,3547,N511MQ,LGA,XNA,172,1147
12,26,900,1220,AA,1121,N3EBAA,LGA,DFW,216,1389
12,26,900,1206,DL,1885,N922DL,LGA,MCO,156,950
12,26,900,1227,DL,422,N722TW,JFK,LAX,332,2475
12,26,856,1200,UA,452,N411UA,EWR,LAS,300,2227
12,26,900,1349,DL,2591,N3756,JFK,SJU,201,1598
12,26,900,1231,DL,874,N941DL,LGA,MIA,172,1096
12,26,905,1221,DL,1109,N923DL,LGA,TPA,164,1010
12,26,900,1225,AA,1,N336AA,JFK,LAX,331,2475
12,26,900,1210,B6,189,N521JB,JFK,SAN,327,2446
12,26,900,1133,DL,1303,N906DE,EWR,ATL,124,746
12,26,856,1206,UA,482,N419UA,EWR,FLL,180,1065
12,26,905,1114,DL,181,N315NB,LGA,DTW,83,502
12,26,902,1053,EV,4594,N14562,EWR,RDU,78,416
12,26,852,1011,EV,4240,N16170,EWR,BUF,61,282
12,26,850,1200,UA,701,N516UA,EWR,IAH,209,1400
12,26,845,1053,US,2071,N703UW,LGA,CLT,96,544
12,26,915,1202,9E,4065,N8674A,LGA,SDF,111,659
12,26,910,1419,UA,1519,N16713,EWR,STT,213,1634
12,26,900,1140,UA,1643,N67134,EWR,DEN,236,1605
12,26,854,1212,UA,997,N577UA,EWR,LAX,329,2454
12,26,905,1225,VX,161,N837VA,EWR,LAX,334,2454
12,26,855,1142,UA,1506,N33714,EWR,JAC,256,1874
12,26,908,1204,B6,653,N509JB,JFK,PBI,163,1028
12,26,920,1245,VX,407,N641VA,JFK,LAX,340,2475
12,26,921,1235,B6,223,N794JB,JFK,LAX,328,2475
12,26,920,1041,B6,586,N793JB,JFK,ROC,50,264
12,26,930,1221,B6,199,N649JB,LGA,MCO,160,950
12,26,930,1120,9E,2926,N933XJ,JFK,ORD,123,740
12,26,910,1235,AA,1085,N5CFAA,JFK,MIA,169,1089
12,26,905,1024,B6,208,N198JB,JFK,PWM,48,273
12,26,909,1045,UA,1475,N14228,EWR,ORD,114,719
12,26,929,1216,EV,4140,N16954,EWR,ATL,139,746
12,26,930,1237,B6,271,N760JB,LGA,FLL,173,1076
12,26,928,1149,EV,4087,N16976,EWR,IND,108,645
12,26,900,1128,EV,5231,N600QX,LGA,CHS,110,641
12,26,930,1535,HA,51,N381HA,JFK,HNL,630,4983
12,26,849,1210,B6,795,N633JB,JFK,AUS,231,1521
12,26,925,1153,FL,1971,N924AT,LGA,ATL,123,762
12,26,920,1200,UA,1729,N16703,EWR,DEN,239,1605
12,26,900,1206,B6,1701,N505JB,JFK,FLL,176,1069
12,26,950,1123,FL,160,N928AT,LGA,CAK,71,397
12,26,945,1300,AA,1223,N4XLAA,EWR,DFW,200,1372
12,26,945,1235,VX,251,N849VA,JFK,LAS,312,2248
12,26,855,1100,MQ,3478,N833MQ,LGA,DTW,89,502
12,26,800,914,UA,401,N825UA,EWR,BOS,43,200
12,26,955,1217,9E,4060,N835AY,LGA,DAY,96,549
12,26,940,1110,WN,1601,N935WN,LGA,MDW,120,725
12,26,945,1202,EV,4714,N11165,EWR,CLT,94,529
12,26,930,1530,UA,15,N69063,EWR,HNL,614,4963
12,26,936,1052,B6,116,N190JB,JFK,SYR,45,209
12,26,900,1219,DL,2446,N985DL,LGA,FLL,187,1076
12,26,953,1256,B6,5,N665JB,EWR,FLL,175,1065
12,26,945,1130,AA,317,N3LGAA,LGA,ORD,118,733
12,26,1000,1335,DL,469,N717TW,JFK,SFO,343,2586
12,26,948,1309,UA,1479,N76504,EWR,LAX,326,2454
12,26,1000,1245,B6,411,N607JB,JFK,LAS,316,2248
12,26,950,1210,EV,4880,N741EV,LGA,MEM,156,963
12,26,1005,1212,US,1703,N713UW,LGA,CLT,94,544
12,26,925,1305,WN,2344,N455WN,EWR,AUS,227,1504
12,26,1000,1337,UA,1489,N27733,EWR,SFO,342,2565
12,26,1000,1135,MQ,3675,N857MQ,LGA,BNA,136,764
12,26,1005,1155,MQ,3572,N817MQ,LGA,CLE,78,419
12,26,1000,1240,DL,1847,N325US,LGA,ATL,123,762
12,26,1001,1210,EV,4297,N18101,EWR,DTW,86,488
12,26,1005,1124,EV,5223,N870AS,LGA,MHT,34,195
12,26,1010,1216,EV,4255,N27962,EWR,CHS,110,628
12,26,1005,1334,DL,2453,N302DQ,LGA,EYW,181,1207
12,26,1000,1313,UA,404,N820UA,LGA,IAH,208,1416
12,26,1015,1150,AA,325,N4XTAA,LGA,ORD,122,733
12,26,1015,1342,US,604,N659AW,EWR,PHX,289,2133
12,26,929,1045,UA,321,N458UA,EWR,BOS,42,200
12,26,1015,1218,US,893,N568UW,JFK,CLT,106,541
12,26,905,1219,B6,229,N558JB,JFK,RSW,175,1074
12,26,955,1120,WN,752,N403WN,LGA,MKE,112,738
12,26,1025,1340,AA,1131,N3HDAA,LGA,DFW,210,1389
12,26,1015,1229,DL,2319,N313US,LGA,MSP,150,1020
12,26,1030,1155,MQ,3611,N522MQ,EWR,ORD,119,719
12,26,955,1230,MQ,3644,N5PBMQ,LGA,ATL,122,762
12,26,1021,1325,B6,1,N784JB,JFK,FLL,180,1069
12,26,1025,1127,B6,518,N258JB,JFK,BOS,41,187
12,26,835,1040,EV,4537,N12900,EWR,MEM,156,946
12,26,1030,1254,DL,2205,N391DA,EWR,ATL,117,746
12,26,1029,1226,US,1745,N537UW,EWR,CLT,100,529
12,26,830,950,9E,2901,N299PQ,JFK,BOS,42,187
12,26,1030,1355,AA,179,N348AA,JFK,SFO,329,2586
12,26,1020,1242,EV,4150,N41104,EWR,OMA,184,1134
12,26,1035,1405,VX,23,N624VA,JFK,SFO,355,2586
12,26,1000,1252,UA,1124,N39726,EWR,EGE,239,1725
12,26,1030,1315,DL,420,N3748Y,JFK,LAS,311,2248
12,26,1030,1410,US,679,N535UW,JFK,PHX,322,2153
12,26,1020,1205,MQ,3466,N808MQ,LGA,RDU,75,431
12,26,910,1025,B6,1634,N231JB,JFK,BTV,47,266
12,26,1025,1404,UA,642,N505UA,JFK,SFO,336,2586
12,26,1030,1405,VX,187,N634VA,EWR,SFO,350,2565
12,26,945,1300,AA,1160,N3JWAA,LGA,MIA,173,1096
12,26,1040,1159,B6,2602,N353JB,JFK,BUF,59,301
12,26,947,1430,B6,403,N589JB,JFK,SJU,197,1598
12,26,1046,1222,UA,1622,N17719,EWR,ORD,122,719
12,26,1040,1355,AA,1599,N3HJAA,LGA,MIA,177,1096
12,26,1055,1250,MQ,3689,N528MQ,LGA,DTW,83,502
12,26,1100,1258,DL,2214,N979AT,EWR,DTW,84,488
12,26,1100,1210,US,2144,N965UW,LGA,BOS,41,184
12,26,1101,1238,EV,5309,N608QX,LGA,BGR,53,378
12,26,1100,1414,DL,457,N378DA,JFK,SLC,277,1990
12,26,1100,1339,DL,1647,N979DL,LGA,ATL,119,762
12,26,1025,1335,DL,1174,N912DL,LGA,PBI,164,1035
12,26,1041,1206,EV,4510,N16911,EWR,MKE,119,725
12,26,1000,1247,B6,483,N766JB,JFK,MCO,146,944
12,26,1059,1214,EV,4511,N11107,EWR,ROC,47,246
12,26,1104,1335,UA,1203,N54241,LGA,DEN,241,1620
12,26,1011,1134,EV,6054,N12569,EWR,IAD,48,212
12,26,1106,1430,UA,1735,N75425,EWR,LAX,328,2454
12,26,1115,1425,AA,1139,N3GAAA,LGA,DFW,208,1389
12,26,1116,1355,EV,4679,N13124,EWR,JAX,144,820
12,26,1030,1324,B6,925,N637JB,JFK,TPA,159,1005
12,26,1100,1223,EV,5349,N708EV,LGA,BTV,77,258
12,26,836,1034,EV,4099,N11113,EWR,STL,154,872
12,26,1111,1244,EV,5599,N760EV,LGA,ROC,49,254
12,26,1120,1355,WN,3199,N947WN,LGA,DEN,237,1620
12,26,1130,1342,DL,2219,N928DL,LGA,MSP,156,1020
12,26,1112,1400,B6,643,N613JB,EWR,PBI,190,1023
12,26,1015,1318,UA,1591,N36469,EWR,IAH,207,1400
12,26,1130,1435,AA,1623,N3DYAA,EWR,MIA,170,1085
12,26,949,1301,UA,541,N455UA,EWR,RSW,162,1068
12,26,900,1147,DL,1747,N962DL,LGA,ATL,123,762
12,26,1125,1315,MQ,2876,N537MQ,LGA,STL,146,888
12,26,1130,1332,US,707,N163US,LGA,CLT,94,544
12,26,1124,1401,UA,1107,N16217,EWR,DEN,241,1605
12,26,1129,1446,UA,785,N587UA,JFK,LAX,325,2475
12,26,1103,1359,UA,598,N852UA,EWR,PBI,166,1023
12,26,1140,1315,WN,4083,N490WN,LGA,BNA,124,764
12,26,1145,1325,AA,327,N513AA,LGA,ORD,124,733
12,26,1137,1443,UA,488,N454UA,EWR,IAH,209,1400
12,26,1150,1406,YV,2885,N926LR,LGA,CLT,95,544
12,26,1135,1340,9E,4208,N295PQ,EWR,MSP,153,1008
12,26,1145,1408,DL,682,N989AT,EWR,ATL,115,746
12,26,1100,1358,DL,405,N972DL,JFK,MCO,147,944
12,26,1147,1443,UA,1180,N17126,EWR,MCO,146,937
12,26,1200,1510,AA,3,N328AA,JFK,LAX,335,2475
12,26,1155,1506,UA,1601,N24202,EWR,FLL,160,1065
12,26,1110,1309,DL,2352,N301NB,LGA,DTW,81,502
12,26,1200,1441,DL,1947,N951DL,LGA,ATL,117,762
12,26,1200,1308,B6,316,N274JB,JFK,SYR,45,209
12,26,1200,1304,B6,2380,N339JB,EWR,BOS,48,200
12,26,1200,1315,MQ,3386,N839MQ,JFK,DCA,46,213
12,26,1200,1523,DL,423,N199DN,JFK,LAX,330,2475
12,26,1201,1401,US,1817,N182UW,JFK,CLT,92,541
12,26,1048,1354,B6,971,N804JB,LGA,FLL,173,1076
12,26,1200,1434,DL,480,N944DL,JFK,ATL,114,760
12,26,1205,1435,EV,4925,N755EV,LGA,IND,109,660
12,26,1205,1325,WN,632,N425LV,EWR,MDW,116,711
12,26,1151,1520,UA,1179,N38268,EWR,SFO,340,2565
12,26,1200,1535,UA,766,N546UA,JFK,SFO,349,2586
12,26,1140,1448,DL,1875,N344NW,LGA,TPA,161,1010
12,26,1156,1424,FL,1280,N959AT,LGA,ATL,114,762
12,26,1210,1520,AA,1143,N3BTAA,LGA,DFW,216,1389
12,26,1200,1315,9E,2902,N279PQ,JFK,BOS,49,187
12,26,1213,1341,EV,5795,N16951,EWR,PIT,64,319
12,26,1155,1355,MQ,3616,N546MQ,LGA,MSP,150,1020
12,26,1215,1416,EV,6030,N11539,EWR,CLT,91,529
12,26,1205,1350,MQ,3404,N516MQ,LGA,RDU,73,431
12,26,1145,1320,WN,614,N274WN,LGA,MDW,120,725
12,26,1221,1545,UA,1496,N24702,EWR,SNA,331,2434
12,26,1130,1319,EV,4628,N13970,EWR,STL,149,872
12,26,1135,1330,MQ,3281,N539MQ,LGA,CMH,83,479
12,26,1225,1535,AA,1697,N635AA,JFK,MIA,170,1089
12,26,1155,1419,EV,5611,N754EV,LGA,CHS,102,641
12,26,1220,1400,MQ,3361,N832MQ,JFK,RDU,81,427
12,26,1206,1516,B6,1129,N587JB,JFK,RSW,186,1074
12,26,929,1057,EV,5286,N611QX,LGA,BTV,39,258
12,26,1220,1450,WN,2236,N297WN,EWR,DEN,234,1605
12,26,1140,1505,DL,957,N965DL,LGA,SRQ,158,1047
12,26,1236,1401,EV,4701,N17560,EWR,ORF,52,284
12,26,1147,1441,UA,249,N457UA,EWR,TPA,147,997
12,26,1230,1538,UA,1030,N77530,LGA,IAH,223,1416
12,26,1140,1455,AA,388,N3ANAA,LGA,MIA,159,1096
12,26,1235,1543,DL,2461,N316NB,LGA,PBI,178,1035
12,26,1047,1216,EV,4187,N15980,EWR,BNA,126,748
12,26,1115,1432,DL,2098,N321US,LGA,MIA,167,1096
12,26,1147,1457,B6,323,N834JB,JFK,LAX,321,2475
12,26,1242,1602,UA,1734,N25705,EWR,SAN,334,2425
12,26,1245,1446,DL,1131,N370NB,LGA,DTW,82,502
12,26,1220,1350,MQ,3461,N849MQ,LGA,BNA,133,764
12,26,1245,1603,DL,2450,N958DL,LGA,FLL,169,1076
12,26,1221,1454,EV,4141,N18120,EWR,ATL,126,746
12,26,1230,1516,B6,127,N531JB,EWR,MCO,171,937
12,26,1240,1430,WN,1889,N704SW,LGA,STL,149,888
12,26,1250,1610,DL,429,N718TW,JFK,SLC,288,1990
12,26,1250,1433,9E,3357,N928XJ,LGA,BNA,127,764
12,26,1250,1350,AA,178,N3GEAA,JFK,BOS,39,187
12,26,1259,1614,AA,1256,N3CYAA,LGA,MIA,176,1096
12,26,1255,1605,AA,1145,N3FMAA,LGA,DFW,218,1389
12,26,1259,1501,US,1843,N197UW,LGA,CLT,91,544
12,26,1300,1413,US,2181,N957UW,LGA,DCA,51,214
12,26,1254,1632,UA,418,N823UA,EWR,SFO,331,2565
12,26,1246,1538,B6,383,N653JB,JFK,MCO,146,944
12,26,1300,1539,DL,781,N904DE,LGA,ATL,121,762
12,26,1300,1620,VX,411,N635VA,JFK,LAX,340,2475
12,26,1200,1505,DL,1685,N905DL,LGA,MCO,148,950
12,26,1259,1513,EV,5207,N753EV,LGA,CLT,93,544
12,26,1300,1610,VX,165,N623VA,EWR,LAX,333,2454
12,26,1259,1454,MQ,3388,N813MQ,LGA,CMH,95,479
12,26,1300,1636,DL,432,N713TW,JFK,SFO,341,2586
12,26,1300,1556,UA,1641,N14121,EWR,MCO,149,937
12,26,1315,1525,9E,3795,N8409N,EWR,CVG,107,569
12,26,1310,1606,B6,505,N563JB,EWR,FLL,175,1065
12,26,1300,1528,DL,2504,N935AT,EWR,ATL,119,746
12,26,1320,1449,EV,4104,N17984,EWR,BNA,126,748
12,26,1255,1605,WN,1130,N473WN,EWR,HOU,229,1411
12,26,1240,1440,EV,5078,N398CA,EWR,DTW,87,488
12,26,1315,1657,US,456,N652AW,JFK,PHX,300,2153
12,26,1300,1605,AA,300,N505AA,EWR,DFW,199,1372
12,26,1320,1455,AA,331,N3EGAA,LGA,ORD,120,733
12,26,1315,1620,DL,2487,N3730B,JFK,FLL,172,1069
12,26,1318,1629,DL,2361,N348NW,JFK,MIA,170,1089
12,26,1247,1351,B6,1318,N198JB,JFK,BOS,40,187
12,26,1320,1450,WN,4756,N442WN,EWR,BNA,122,748
12,26,1255,1420,WN,833,N731SA,LGA,MKE,117,738
12,26,1330,1634,B6,431,N559JB,LGA,SRQ,172,1047
12,26,1326,1628,B6,1401,N658JB,JFK,FLL,171,1069
12,26,1215,1445,MQ,3670,N526MQ,LGA,ATL,128,762
12,26,1314,1629,B6,1639,N570JB,LGA,RSW,184,1080
12,26,1329,1440,B6,308,N324JB,JFK,PWM,50,273
12,26,1310,1608,UA,263,N407UA,EWR,PBI,162,1023
12,26,1330,1814,B6,103,N793JB,JFK,SJU,198,1598
12,26,1335,1644,DL,2448,N901DE,LGA,PBI,164,1035
12,26,1320,1520,MQ,2789,N501MQ,LGA,CLT,91,544
12,26,1345,1510,WN,4312,N912WN,LGA,MDW,115,725
12,26,1345,1656,DL,1779,N915DE,LGA,FLL,165,1076
12,26,1345,1553,US,1802,N738US,JFK,CLT,90,541
12,26,1300,1425,UA,1492,N14115,EWR,ORD,116,719
12,26,1329,1452,B6,2402,N206JB,JFK,BUF,71,301
12,26,1345,1705,AA,117,N339AA,JFK,LAX,327,2475
12,26,1329,1624,DL,2455,N373NW,LGA,MCO,145,950
12,26,1359,1714,B6,213,N712JB,JFK,LGB,339,2465
12,26,1350,1602,EV,4193,N13161,EWR,MSP,155,1008
12,26,1325,1648,UA,1224,N41140,EWR,LAX,320,2454
12,26,1105,1241,EV,5193,N719EV,LGA,BUF,54,292
12,26,1335,1641,UA,1164,N73276,EWR,FLL,169,1065
12,26,1355,1715,US,686,N654AW,EWR,PHX,297,2133
12,26,1355,1555,MQ,3340,N845MQ,LGA,DTW,91,502
12,26,1339,1717,UA,394,N802UA,EWR,SFO,342,2565
12,26,1345,1655,AA,1151,N3GFAA,LGA,DFW,216,1389
12,26,1400,1635,DL,2247,N924DL,LGA,ATL,115,762
12,26,1340,1715,WN,3063,N768SW,EWR,PHX,303,2133
12,26,1359,1700,UA,700,N523UA,EWR,IAH,197,1400
12,26,1359,1719,DL,2330,N925DL,LGA,MIA,163,1096
12,26,1347,1603,EV,4395,N14570,EWR,IND,114,645
12,26,1400,1600,EV,5029,N870AS,LGA,ILM,93,500
12,26,1327,1524,EV,4640,N13958,EWR,DAY,95,533
12,26,1300,1414,B6,34,N190JB,JFK,BTV,48,266
12,26,1408,1613,EV,4100,N14960,EWR,MEM,152,946
12,26,1355,1535,MQ,3305,N833MQ,LGA,RDU,74,431
12,26,1230,1338,UA,371,N825UA,EWR,BOS,40,200
12,26,1410,1701,UA,1111,N77520,EWR,LAS,302,2227
12,26,1345,1646,UA,1695,N67058,EWR,IAH,202,1400
12,26,1415,1638,DL,673,N933AT,EWR,ATL,113,746
12,26,1400,1646,B6,927,N606JB,EWR,MCO,145,937
12,26,1413,1733,UA,1493,N68807,EWR,LAX,327,2454
12,26,1010,1226,EV,4567,N17115,EWR,MCI,174,1092
12,26,1425,1700,DL,884,N317US,LGA,DEN,238,1620
12,26,1350,1705,AA,1073,N3JAAA,LGA,MIA,158,1096
12,26,1425,1625,MQ,3588,N506MQ,LGA,MSP,155,1020
12,26,1429,1655,B6,575,N228JB,JFK,MSY,188,1182
12,26,1435,1640,DL,1819,N366NB,LGA,MSP,152,1020
12,26,1427,1757,UA,1120,N34282,EWR,SFO,340,2565
12,26,1425,1653,FL,1693,N940AT,LGA,ATL,122,762
12,26,1419,1714,B6,561,N789JB,LGA,PBI,172,1035
12,26,1359,1606,B6,1373,N231JB,JFK,CHS,108,636
12,26,1437,1743,B6,581,N316JB,JFK,HOU,216,1428
12,26,1440,1641,DL,1231,N315NB,LGA,DTW,85,502
12,26,1439,1615,EV,4111,N14562,EWR,MSN,136,799
12,26,1315,1506,US,802,N702UW,EWR,CLT,89,529
12,26,1259,1420,EV,5797,N16170,EWR,RIC,56,277
12,26,1430,1657,UA,586,N473UA,EWR,DEN,230,1605
12,26,1429,1737,B6,301,N562JB,JFK,FLL,174,1069
12,26,1447,1653,EV,4382,N13969,EWR,CHS,106,628
12,26,1445,1648,EV,5373,N600QX,LGA,GSO,73,461
12,26,1432,1555,EV,5713,N829AS,LGA,IAD,53,229
12,26,1446,1753,B6,325,N585JB,JFK,TPA,158,1005
12,26,1445,1814,DL,1644,N917DE,LGA,RSW,182,1080
12,26,1450,1635,MQ,3416,N817MQ,LGA,RDU,75,431
12,26,1450,1802,B6,1171,N603JB,LGA,FLL,179,1076
12,26,1450,1650,MQ,3199,N520MQ,LGA,CLT,95,544
12,26,1452,1651,US,1995,N153UW,LGA,CLT,90,544
12,26,1445,1813,UA,841,N588UA,JFK,LAX,343,2475
12,26,1444,1605,B6,286,N353JB,JFK,ROC,59,264
12,26,1419,1715,UA,1270,N54711,EWR,MCO,145,937
12,26,1450,1755,AA,320,N475AA,EWR,DFW,208,1372
12,26,1453,1608,EV,5801,N12567,EWR,BUF,54,282
12,26,1455,1725,EV,5199,N748EV,LGA,CHS,100,641
12,26,1445,1756,DL,1902,N920DL,LGA,PBI,161,1035
12,26,1455,1650,MQ,3391,N808MQ,LGA,CMH,87,479
12,26,1430,1641,9E,3300,N917XJ,EWR,MSP,156,1008
12,26,1429,1703,B6,477,N373JB,JFK,JAX,135,828
12,26,1500,1611,US,2152,N965UW,LGA,BOS,35,184
12,26,1500,1656,US,721,N152UW,EWR,CLT,90,529
12,26,1441,1724,9E,2918,N601LR,JFK,IND,106,665
12,26,1455,1655,MQ,2815,N688MQ,JFK,CLE,85,425
12,26,1456,1831,UA,407,N534UA,EWR,PHX,293,2133
12,26,1455,1650,MQ,3359,N810MQ,JFK,RDU,74,427
12,26,1312,1606,B6,553,N358JB,JFK,PBI,184,1028
12,26,1501,1631,EV,5431,N708EV,LGA,PWM,40,269
12,26,1500,1721,9E,4214,N292PQ,LGA,CLT,92,544
12,26,1329,1530,EV,4175,N13133,EWR,AVL,99,583
12,26,1500,1740,MQ,3202,N650MQ,JFK,IND,112,665
12,26,1459,1651,9E,2941,N8477R,JFK,RIC,59,288
